Block Address with Zip,Crime Count,SafetyScore,ZipCode,block,street
"0 BLOCK  WARREN ST, 02135",138,2.7498323272971192,02135,0,WARREN ST
"0 BLOCK  WARRENTON ST, 02116",43,16.297786720321927,02116,0,WARRENTON ST
"0 BLOCK  WARWICK ST, 02120",6,64.738430583501,02120,0,WARWICK ST
"0 BLOCK  WASHBURN ST, 02125",26,26.86116700201208,02125,0,WASHBURN ST
"0 BLOCK  WASHINGTON MALL, 02203",13,44.26559356136821,02203,0,WASHINGTON MALL
"0 BLOCK  WASHINGTON PL, 02129",2,100.0,02129,0,WASHINGTON PL
"0 BLOCK  WASHINGTON ST, 02109",2,100.0,02109,0,WASHINGTON ST
"0 BLOCK  WASHINGTON ST, 02121",137,2.8001341381623024,02121,0,WASHINGTON ST
"0 BLOCK  WASHINGTON ST, 02129",17,37.156270959087855,02129,0,WASHINGTON ST
"0 BLOCK  WASHINGTON ST, 02135",260,0.905432595573441,02135,0,WASHINGTON ST
"0 BLOCK  WASHINGTON ST, 02136",9,53.923541247484906,02136,0,WASHINGTON ST
"0 BLOCK  WASHINGTON ST, 02203",4,75.85513078470825,02203,0,WASHINGTON ST
"0 BLOCK  WATER ST, 02109",6,64.738430583501,02109,0,WATER ST
"0 BLOCK  WATER ST, 02122",2,100.0,02122,0,WATER ST
"0 BLOCK  WATERLOO ST, 02136",6,64.738430583501,02136,0,WATERLOO ST
"0 BLOCK  WATERLOW ST, 02121",6,64.738430583501,02121,0,WATERLOW ST
"0 BLOCK  WATERMAN RD, 02131",3,84.40643863179075,02131,0,WATERMAN RD
"0 BLOCK  WATERSIDE AVE, 02210",10,50.93896713615024,02210,0,WATERSIDE AVE
"0 BLOCK  WATTS ST, 02150",3,84.40643863179075,02150,0,WATTS ST
"0 BLOCK  WAUMBECK ST, 02121",55,11.753856472166335,02121,0,WAUMBECK ST
"0 BLOCK  WAVE AVE, 02125",2,100.0,02125,0,WAVE AVE
"0 BLOCK  WAVERLY ST, 02119",76,7.427900737759896,02119,0,WAVERLY ST
"0 BLOCK  WAVERLY ST, 02135",43,16.297786720321927,02135,0,WAVERLY ST
"0 BLOCK  WAYLAND ST, 02121",2,100.0,02121,0,WAYLAND ST
"0 BLOCK  WAYLAND ST, 02125",77,7.344064386317905,02125,0,WAYLAND ST
"0 BLOCK  WAYNE ST, 02121",25,27.90073775989269,02121,0,WAYNE ST
"0 BLOCK  WEAVER COURT, 02119",2,100.0,02119,0,WEAVER COURT
"0 BLOCK  WEAVER CT, 02119",3,84.40643863179075,02119,0,WEAVER CT
"0 BLOCK  WEAVER WAY, 02119",14,42.25352112676056,02119,0,WEAVER WAY
"0 BLOCK  WEBBER ST, 02119",2,100.0,02119,0,WEBBER ST
"0 BLOCK  WEBLEY ST, 02134",2,100.0,02134,0,WEBLEY ST
"0 BLOCK  WEBSTER ST, 02128",23,30.14755197853789,02128,0,WEBSTER ST
"0 BLOCK  WEBSTER ST, 02136",6,64.738430583501,02136,0,WEBSTER ST
"0 BLOCK  WEITZ ST, 02134",5,70.03688799463448,02134,0,WEITZ ST
"0 BLOCK  WELD AVE, 02119",29,24.463447350771293,02119,0,WELD AVE
"0 BLOCK  WELD HILL ST, 02130",10,50.93896713615024,02130,0,WELD HILL ST
"0 BLOCK  WELD ST, 02131",2,100.0,02131,0,WELD ST
"0 BLOCK  WELDON ST, 02121",5,70.03688799463448,02121,0,WELDON ST
"0 BLOCK  WELL ST, 02110",3,84.40643863179075,02110,0,WELL ST
"0 BLOCK  WELLES AVE, 02124",29,24.463447350771293,02124,0,WELLES AVE
"0 BLOCK  WELLESLEY PARK, 02124",9,53.923541247484906,02124,0,WELLESLEY PARK
"0 BLOCK  WELLINGTON HILL ST, 02126",80,6.924882629107976,02126,0,WELLINGTON HILL ST
"0 BLOCK  WELLINGTON ST, 02118",21,32.14285714285714,02118,0,WELLINGTON ST
"0 BLOCK  WELLSMERE RD, 02131",12,46.12676056338029,02131,0,WELLSMERE RD
"0 BLOCK  WENDOVER ST, 02125",25,27.90073775989269,02125,0,WENDOVER ST
"0 BLOCK  WENHAM ST, 02130",20,33.433936955063714,02130,0,WENHAM ST
"0 BLOCK  WENLOCK RD, 02122",5,70.03688799463448,02122,0,WENLOCK RD
"0 BLOCK  WENONAH ST, 02121",10,50.93896713615024,02121,0,WENONAH ST
"0 BLOCK  WENSLEY ST, 02120",13,44.26559356136821,02120,0,WENSLEY ST
"0 BLOCK  WENTWORTH ST, 02124",54,12.173038229376251,02124,0,WENTWORTH ST
"0 BLOCK  WENTWORTH TER, 02124",18,35.798122065727696,02124,0,WENTWORTH TER
"0 BLOCK  WESLEYAN PL, 02108",3,84.40643863179075,02108,0,WESLEYAN PL
"0 BLOCK  WEST CEDAR ST, 02108",2,100.0,02108,0,WEST CEDAR ST
"0 BLOCK  WEST CEDAR ST, 02114",3,84.40643863179075,02114,0,WEST CEDAR ST
"0 BLOCK  WEST COTTAGE ST, 02125",2,100.0,02125,0,WEST COTTAGE ST
"0 BLOCK  WEST DEDHAM ST, 02118",2,100.0,02118,0,WEST DEDHAM ST
"0 BLOCK  WEST SEVENTH ST, 02127",2,100.0,02127,0,WEST SEVENTH ST
"0 BLOCK  WEST ST, 02111",62,10.060362173038229,02111,0,WEST ST
"0 BLOCK  WEST ST, 02136",17,37.156270959087855,02136,0,WEST ST
"0 BLOCK  WEST WALNUT PARK, 02119",2,100.0,02119,0,WEST WALNUT PARK
"0 BLOCK  WESTBOURNE ST, 02131",6,64.738430583501,02131,0,WESTBOURNE ST
"0 BLOCK  WESTCHESTER RD, 02130",2,100.0,02130,0,WESTCHESTER RD
"0 BLOCK  WESTCOTT ST, 02124",30,23.725687458081826,02124,0,WESTCOTT ST
"0 BLOCK  WESTERLY ST, 02130",3,84.40643863179075,02130,0,WESTERLY ST
"0 BLOCK  WESTERN AVE, 02163",8,56.87458081824279,02163,0,WESTERN AVE
"0 BLOCK  WESTFORD ST, 02134",11,48.52448021462106,02134,0,WESTFORD ST
"0 BLOCK  WESTGATE RD, 02467",20,33.433936955063714,02467,0,WESTGATE RD
"0 BLOCK  WESTGLOW ST, 02122",8,56.87458081824279,02122,0,WESTGLOW ST
"0 BLOCK  WESTINGHOUSE PLAZA, 02136",2,100.0,02136,0,WESTINGHOUSE PLAZA
"0 BLOCK  WESTINGHOUSE PLZ, 02136",59,10.680751173708924,02136,0,WESTINGHOUSE PLZ
"0 BLOCK  WESTLAND AVE, 02115",274,0.8718980549966449,02115,0,WESTLAND AVE
"0 BLOCK  WESTMINSTER AVE, 02119",87,6.120053655264924,02119,0,WESTMINSTER AVE
"0 BLOCK  WESTMINSTER COURT, 02119",3,84.40643863179075,02119,0,WESTMINSTER COURT
"0 BLOCK  WESTMINSTER CT, 02119",24,29.10798122065728,02119,0,WESTMINSTER CT
"0 BLOCK  WESTMINSTER ST, 02120",12,46.12676056338029,02120,0,WESTMINSTER ST
"0 BLOCK  WESTMINSTER ST, 02136",30,23.725687458081826,02136,0,WESTMINSTER ST
"0 BLOCK  WESTMINSTER TER, 02119",2,100.0,02119,0,WESTMINSTER TER
"0 BLOCK  WESTMINSTER, 02136",2,100.0,02136,0,WESTMINSTER
"0 BLOCK  WESTMOOR RD, 02132",2,100.0,02132,0,WESTMOOR RD
"0 BLOCK  WESTMORE RD, 02126",42,16.834339369550634,02126,0,WESTMORE RD
"0 BLOCK  WESTMORE ROAD, 02126",3,84.40643863179075,02126,0,WESTMORE ROAD
"0 BLOCK  WESTMORE, 02126",2,100.0,02126,0,WESTMORE
"0 BLOCK  WESTMORELAND ST, 02122",2,100.0,02122,0,WESTMORELAND ST
"0 BLOCK  WESTMORELAND ST, 02124",15,39.87256874580818,02124,0,WESTMORELAND ST
"0 BLOCK  WESTMOUNT AVE, 02132",2,100.0,02132,0,WESTMOUNT AVE
"0 BLOCK  WESTOVER ST, 02132",4,75.85513078470825,02132,0,WESTOVER ST
"0 BLOCK  WESTVIEW ST, 02124",13,44.26559356136821,02124,0,WESTVIEW ST
"0 BLOCK  WESTVILLE ST, 02124",84,6.455399061032862,02124,0,WESTVILLE ST
"0 BLOCK  WESTVILLE TER, 02124",21,32.14285714285714,02124,0,WESTVILLE TER
"0 BLOCK  WESTVILLE TERRACE, 02124",2,100.0,02124,0,WESTVILLE TERRACE
"0 BLOCK  WESTVILLE, 02122",2,100.0,02122,0,WESTVILLE
"0 BLOCK  WESTWIND RD, 02125",30,23.725687458081826,02125,0,WESTWIND RD
"0 BLOCK  WEYANOKE ST, 02124",3,84.40643863179075,02124,0,WEYANOKE ST
"0 BLOCK  WEYBOSSET ST, 02126",11,48.52448021462106,02126,0,WEYBOSSET ST
"0 BLOCK  WEYBOSSET ST, 02136",2,100.0,02136,0,WEYBOSSET ST
"0 BLOCK  WEYMOUTH AVE, 02132",18,35.798122065727696,02132,0,WEYMOUTH AVE
"0 BLOCK  WHEATLAND AVE, 02124",48,14.235412474849095,02124,0,WHEATLAND AVE
"0 BLOCK  WHEATLEY WAY, 02119",11,48.52448021462106,02119,0,WHEATLEY WAY
"0 BLOCK  WHITBY TER, 02125",8,56.87458081824279,02125,0,WHITBY TER
"0 BLOCK  WHITCOMB AVE, 02130",2,100.0,02130,0,WHITCOMB AVE
"0 BLOCK  WHITE ST, 02128",70,8.534540576794104,02128,0,WHITE ST
"0 BLOCK  WHITFIELD ST, 02124",57,11.200536552649233,02124,0,WHITFIELD ST
"0 BLOCK  WHITFORD ST, 02131",10,50.93896713615024,02131,0,WHITFORD ST
"0 BLOCK  WHITING ST, 02119",15,39.87256874580818,02119,0,WHITING ST
"0 BLOCK  WHITMAN ST, 02124",32,22.31723675385648,02124,0,WHITMAN ST
"0 BLOCK  WHITTEMORE ST, 02132",2,100.0,02132,0,WHITTEMORE ST
"0 BLOCK  WHITTEMORE TER, 02125",5,70.03688799463448,02125,0,WHITTEMORE TER
"0 BLOCK  WHITTEN ST, 02122",27,25.93896713615024,02122,0,WHITTEN ST
"0 BLOCK  WHITTIER PL, 02114",37,19.19852448021462,02114,0,WHITTIER PL
"0 BLOCK  WHITTIER PLACE, 02114",2,100.0,02114,0,WHITTIER PLACE
"0 BLOCK  WHITTIER ST, 02120",24,29.10798122065728,02120,0,WHITTIER ST
"0 BLOCK  WICHITA TER, 02126",5,70.03688799463448,02126,0,WICHITA TER
"0 BLOCK  WIGET ST, 02113",4,75.85513078470825,02113,0,WIGET ST
"0 BLOCK  WIGGLESWORTH ST, 02115",3,84.40643863179075,02115,0,WIGGLESWORTH ST
"0 BLOCK  WIGGLESWORTH ST, 02120",7,60.39570757880617,02120,0,WIGGLESWORTH ST
"0 BLOCK  WILBERT CIR, 02124",8,56.87458081824279,02124,0,WILBERT CIR
"0 BLOCK  WILBERT CIRCLE, 02124",3,84.40643863179075,02124,0,WILBERT CIRCLE
"0 BLOCK  WILBERT RD, 02124",32,22.31723675385648,02124,0,WILBERT RD
"0 BLOCK  WILBUR ST, 02125",11,48.52448021462106,02125,0,WILBUR ST
"0 BLOCK  WILCOCK ST, 02124",54,12.173038229376251,02124,0,WILCOCK ST
"0 BLOCK  WILCUTT RD, 02121",3,84.40643863179075,02121,0,WILCUTT RD
"0 BLOCK  WILDWOOD ST, 02124",47,14.604292421193833,02124,0,WILDWOOD ST
"0 BLOCK  WILDWOOD ST, 02126",44,15.912139503688804,02126,0,WILDWOOD ST
"0 BLOCK  WILKINSON PARK, 02122",2,100.0,02122,0,WILKINSON PARK
"0 BLOCK  WILLERS ST, 02132",6,64.738430583501,02132,0,WILLERS ST
"0 BLOCK  WILLIAM C KELLY SQ, 02128",28,25.16767270288397,02128,0,WILLIAM C KELLY SQ
"0 BLOCK  WILLIAM CARDINAL O'CONNELL WAY, 02114",5,70.03688799463448,02114,0,WILLIAM CARDINAL O'CONNELL WAY
"0 BLOCK  WILLIAM E MULLINS WAY, 02118",2,100.0,02118,0,WILLIAM E MULLINS WAY
"0 BLOCK  WILLIAM J DAY BLVD, 02127",4,75.85513078470825,02127,0,WILLIAM J DAY BLVD
"0 BLOCK  WILLIAM T MORRISSEY BLVD, 02125",86,6.254191817572097,02125,0,WILLIAM T MORRISSEY BLVD
"0 BLOCK  WILLIAM T MORRISSEY BOULEVARD, 02125",2,100.0,02125,0,WILLIAM T MORRISSEY BOULEVARD
"0 BLOCK  WILLIAMS AVE, 02136",44,15.912139503688804,02136,0,WILLIAMS AVE
"0 BLOCK  WILLIAMS ST, 02119",26,26.86116700201208,02119,0,WILLIAMS ST
"0 BLOCK  WILLIAMS ST, 02130",12,46.12676056338029,02130,0,WILLIAMS ST
"0 BLOCK  WILLIS ST, 02125",27,25.93896713615024,02125,0,WILLIS ST
"0 BLOCK  WILLIS, 02125",2,100.0,02125,0,WILLIS
"0 BLOCK  WILLOW CT, 02125",20,33.433936955063714,02125,0,WILLOW CT
"0 BLOCK  WILLOW POND RD, 02130",3,84.40643863179075,02130,0,WILLOW POND RD
"0 BLOCK  WILLOW ST, 02108",2,100.0,02108,0,WILLOW ST
"0 BLOCK  WILLOW ST, 02132",4,75.85513078470825,02132,0,WILLOW ST
"0 BLOCK  WILLOWDEAN AVE, 02132",3,84.40643863179075,02132,0,WILLOWDEAN AVE
"0 BLOCK  WILLOWWOOD ST, 02124",37,19.19852448021462,02124,0,WILLOWWOOD ST
"0 BLOCK  WILMINGTON AVE, 02124",17,37.156270959087855,02124,0,WILMINGTON AVE
"0 BLOCK  WILMORE ST, 02126",18,35.798122065727696,02126,0,WILMORE ST
"0 BLOCK  WILMOT ST, 02131",7,60.39570757880617,02131,0,WILMOT ST
"0 BLOCK  WILROSE ST, 02121",2,100.0,02121,0,WILROSE ST
"0 BLOCK  WILSON PARK, 02135",5,70.03688799463448,02135,0,WILSON PARK
"0 BLOCK  WILTON ST, 02136",5,70.03688799463448,02136,0,WILTON ST
"0 BLOCK  WILTSHIRE RD, 02135",4,75.85513078470825,02135,0,WILTSHIRE RD
"0 BLOCK  WINBOROUGH ST, 02126",3,84.40643863179075,02126,0,WINBOROUGH ST
"0 BLOCK  WINCHESTER ST, 02116",5,70.03688799463448,02116,0,WINCHESTER ST
"0 BLOCK  WINDERMERE RD, 02125",24,29.10798122065728,02125,0,WINDERMERE RD
"0 BLOCK  WINDHAM RD, 02136",18,35.798122065727696,02136,0,WINDHAM RD
"0 BLOCK  WINDHAM ROAD, 02136",3,84.40643863179075,02136,0,WINDHAM ROAD
"0 BLOCK  WINDSOR ST, 02120",13,44.26559356136821,02120,0,WINDSOR ST
"0 BLOCK  WINFIELD ST, 02127",4,75.85513078470825,02127,0,WINFIELD ST
"0 BLOCK  WINGATE RD, 02136",3,84.40643863179075,02136,0,WINGATE RD
"0 BLOCK  WINSHIP ST, 02135",24,29.10798122065728,02135,0,WINSHIP ST
"0 BLOCK  WINSLOW ST, 02119",5,70.03688799463448,02119,0,WINSLOW ST
"0 BLOCK  WINSLOW ST, 02136",5,70.03688799463448,02136,0,WINSLOW ST
"0 BLOCK  WINSTON RD, 02124",32,22.31723675385648,02124,0,WINSTON RD
"0 BLOCK  WINSTON, 02124",4,75.85513078470825,02124,0,WINSTON
"0 BLOCK  WINTER PL, 02108",7,60.39570757880617,02108,0,WINTER PL
"0 BLOCK  WINTER PL, 02111",21,32.14285714285714,02111,0,WINTER PL
"0 BLOCK  WINTER ST, 02108",163,2.1126760563380254,02108,0,WINTER ST
"0 BLOCK  WINTER ST, 02111",67,8.88665325285044,02111,0,WINTER ST
"0 BLOCK  WINTER ST, 02122",20,33.433936955063714,02122,0,WINTER ST
"0 BLOCK  WINTER ST, 02136",6,64.738430583501,02136,0,WINTER ST
"0 BLOCK  WINTHROP LN, 02110",2,100.0,02110,0,WINTHROP LN
"0 BLOCK  WINTHROP SQ, 02110",7,60.39570757880617,02110,0,WINTHROP SQ
"0 BLOCK  WINTHROP ST, 02119",51,13.363514419852452,02119,0,WINTHROP ST
"0 BLOCK  WINTHROP ST, 02128",3,84.40643863179075,02128,0,WINTHROP ST
"0 BLOCK  WINTHROP ST, 02129",10,50.93896713615024,02129,0,WINTHROP ST
"0 BLOCK  WINTHROP ST, 02136",5,70.03688799463448,02136,0,WINTHROP ST
"0 BLOCK  WINTON ST, 02131",4,75.85513078470825,02131,0,WINTON ST
"0 BLOCK  WISE ST, 02130",13,44.26559356136821,02130,0,WISE ST
"0 BLOCK  WITHINGTON ST, 02124",20,33.433936955063714,02124,0,WITHINGTON ST
"0 BLOCK  WOLCOTT CT, 02136",6,64.738430583501,02136,0,WOLCOTT CT
"0 BLOCK  WOLCOTT ST, 02121",30,23.725687458081826,02121,0,WOLCOTT ST
"0 BLOCK  WOLCOTT ST, 02136",12,46.12676056338029,02136,0,WOLCOTT ST
"0 BLOCK  WOLLASTON TER, 02124",3,84.40643863179075,02124,0,WOLLASTON TER
"0 BLOCK  WOOD AVE, 02126",28,25.16767270288397,02126,0,WOOD AVE
"0 BLOCK  WOOD AVE, 02136",2,100.0,02136,0,WOOD AVE
"0 BLOCK  WOOD ST, 02129",3,84.40643863179075,02129,0,WOOD ST
"0 BLOCK  WOODALE AVE, 02126",3,84.40643863179075,02126,0,WOODALE AVE
"0 BLOCK  WOODBINE ST, 02119",37,19.19852448021462,02119,0,WOODBINE ST
"0 BLOCK  WOODBOLE AVE, 02126",53,12.45808182427901,02126,0,WOODBOLE AVE
"0 BLOCK  WOODBOURNE RD, 02130",4,75.85513078470825,02130,0,WOODBOURNE RD
"0 BLOCK  WOODCLIFF ST, 02125",72,8.115358819584173,02125,0,WOODCLIFF ST
"0 BLOCK  WOODDALE AVE, 02126",5,70.03688799463448,02126,0,WOODDALE AVE
"0 BLOCK  WOODFIELD ST, 02122",5,70.03688799463448,02122,0,WOODFIELD ST
"0 BLOCK  WOODFORD ST, 02125",26,26.86116700201208,02125,0,WOODFORD ST
"0 BLOCK  WOODGATE ST, 02126",19,34.607645875251514,02126,0,WOODGATE ST
"0 BLOCK  WOODGLEN RD, 02136",19,34.607645875251514,02136,0,WOODGLEN RD
"0 BLOCK  WOODHAVEN ST, 02126",7,60.39570757880617,02126,0,WOODHAVEN ST
"0 BLOCK  WOODLAWN ST, 02130",17,37.156270959087855,02130,0,WOODLAWN ST
"0 BLOCK  WOODLEDGE ST, 02125",14,42.25352112676056,02125,0,WOODLEDGE ST
"0 BLOCK  WOODLEY AVE, 02132",7,60.39570757880617,02132,0,WOODLEY AVE
"0 BLOCK  WOODMONT ST, 02135",2,100.0,02135,0,WOODMONT ST
"0 BLOCK  WOODROW AVE, 02124",40,17.739771965124074,02124,0,WOODROW AVE
"0 BLOCK  WOODRUFF WAY, 02126",33,21.5962441314554,02126,0,WOODRUFF WAY
"0 BLOCK  WOODSIDE AVE, 02130",12,46.12676056338029,02130,0,WOODSIDE AVE
"0 BLOCK  WOODSTOCK AVE, 02135",11,48.52448021462106,02135,0,WOODSTOCK AVE
"0 BLOCK  WOODVILLE ST, 02119",22,31.15358819584172,02119,0,WOODVILLE ST
"0 BLOCK  WOODWARD AVE, 02119",10,50.93896713615024,02119,0,WOODWARD AVE
"0 BLOCK  WOODWARD PARK ST, 02125",46,15.006706908115364,02125,0,WOODWARD PARK ST
"0 BLOCK  WOODWARD PL, 02127",7,60.39570757880617,02127,0,WOODWARD PL
"0 BLOCK  WOODWARD ST, 02127",24,29.10798122065728,02127,0,WOODWARD ST
"0 BLOCK  WOODWORTH ST, 02122",8,56.87458081824279,02122,0,WOODWORTH ST
"0 BLOCK  WOOLSON ST, 02126",130,3.0348759221998645,02126,0,WOOLSON ST
"0 BLOCK  WORCESTER SQ, 02118",90,5.767940979208586,02118,0,WORCESTER SQ
"0 BLOCK  WORCESTER SQUARE, 02118",11,48.52448021462106,02118,0,WORCESTER SQUARE
"0 BLOCK  WORCESTER ST, 02118",91,5.633802816901412,02118,0,WORCESTER ST
"0 BLOCK  WORDSWORTH ST, 02128",50,13.69885982562039,02128,0,WORDSWORTH ST
"0 BLOCK  WORLEY ST, 02132",7,60.39570757880617,02132,0,WORLEY ST
"0 BLOCK  WORMWOOD ST, 02210",14,42.25352112676056,02210,0,WORMWOOD ST
"0 BLOCK  WORRELL ST, 02122",53,12.45808182427901,02122,0,WORRELL ST
"0 BLOCK  WORTHINGTON ST, 02120",37,19.19852448021462,02120,0,WORTHINGTON ST
"0 BLOCK  WREN ST, 02132",4,75.85513078470825,02132,0,WREN ST
"0 BLOCK  WRENTHAM ST, 02124",48,14.235412474849095,02124,0,WRENTHAM ST
"0 BLOCK  WYCLIFF AVE, 02132",3,84.40643863179075,02132,0,WYCLIFF AVE
"0 BLOCK  WYMAN ST, 02130",22,31.15358819584172,02130,0,WYMAN ST
"0 BLOCK  WYOMING ST, 02121",56,11.45204560697518,02121,0,WYOMING ST
"0 BLOCK  WYVERN ST, 02131",25,27.90073775989269,02131,0,WYVERN ST
"0 BLOCK  YARMOUTH PL, 02116",23,30.14755197853789,02116,0,YARMOUTH PL
"0 BLOCK  YARMOUTH PLACE, 02116",2,100.0,02116,0,YARMOUTH PLACE
"0 BLOCK  YARMOUTH ST, 02116",35,20.35546613011402,02116,0,YARMOUTH ST
"0 BLOCK  YARMOUTH, 02116",2,100.0,02116,0,YARMOUTH
"0 BLOCK  YORK ST, 02121",20,33.433936955063714,02121,0,YORK ST
"0 BLOCK  ZAMORA ST, 02130",10,50.93896713615024,02130,0,ZAMORA ST
"0 BLOCK  ZEIGLER ST, 02119",14,42.25352112676056,02119,0,ZEIGLER ST
"0 BLOCK  ZELLER ST, 02131",7,60.39570757880617,02131,0,ZELLER ST
"1-00 BLOCK  LONG WHRF, 02110",4,75.85513078470825,02110,0,LONG WHRF
"10-00 BLOCK  ABBOT ST, 02124",3,84.40643863179075,02124,0,ABBOT ST
"10-00 BLOCK  FREEPORT ST, 02122",2,100.0,02122,0,FREEPORT ST
"100 BLOCK  A ST, 02127",7,60.39570757880617,02127,100,A ST
"100 BLOCK  ACADEMY HILL RD, 02135",3,84.40643863179075,02135,100,ACADEMY HILL RD
"100 BLOCK  ADAMS ST, 02122",98,4.946344735077124,02122,100,ADAMS ST
"100 BLOCK  ADDISON ST, 02128",47,14.604292421193833,02128,100,ADDISON ST
"100 BLOCK  AGUADILLA ST, 02118",5,70.03688799463448,02118,100,AGUADILLA ST
"100 BLOCK  ALABAMA ST, 02126",10,50.93896713615024,02126,100,ALABAMA ST
"100 BLOCK  ALBAN ST, 02124",4,75.85513078470825,02124,100,ALBAN ST
"100 BLOCK  ALBION ST, 02119",4,75.85513078470825,02119,100,ALBION ST
"100 BLOCK  ALDRICH ST, 02131",3,84.40643863179075,02131,100,ALDRICH ST
"100 BLOCK  ALEXANDER ST, 02125",17,37.156270959087855,02125,100,ALEXANDER ST
"100 BLOCK  ALFORD ST, 02129",25,27.90073775989269,02129,100,ALFORD ST
"100 BLOCK  ALLANDALE ST, 02130",19,34.607645875251514,02130,100,ALLANDALE ST
"100 BLOCK  ALLSTATE RD, 02125",49,14.000670690811534,02125,100,ALLSTATE RD
"100 BLOCK  ALLSTON ST, 02134",30,23.725687458081826,02134,100,ALLSTON ST
"100 BLOCK  ALMONT ST, 02126",20,33.433936955063714,02126,100,ALMONT ST
"100 BLOCK  AMERICAN LEGION HWY, 02121",4,75.85513078470825,02121,100,AMERICAN LEGION HWY
"100 BLOCK  AMERICAN LEGION HWY, 02124",31,22.98792756539235,02124,100,AMERICAN LEGION HWY
"100 BLOCK  AMES ST, 02124",17,37.156270959087855,02124,100,AMES ST
"100 BLOCK  AMORY ST, 02119",126,3.202548625083834,02119,100,AMORY ST
"100 BLOCK  AMORY ST, 02130",6,64.738430583501,02130,100,AMORY ST
"100 BLOCK  ANTWERP ST, 02134",51,13.363514419852452,02134,100,ANTWERP ST
"100 BLOCK  APPLETON ST, 02116",26,26.86116700201208,02116,100,APPLETON ST
"100 BLOCK  ARBORWAY, 02130",23,30.14755197853789,02130,100,ARBORWAY
"100 BLOCK  ARCH ST, 02110",57,11.200536552649233,02110,100,ARCH ST
"100 BLOCK  ARCHDALE RD, 02131",4,75.85513078470825,02131,100,ARCHDALE RD
"100 BLOCK  ARDALE ST, 02131",6,64.738430583501,02131,100,ARDALE ST
"100 BLOCK  ARLINGTON AVE, 02129",2,100.0,02129,100,ARLINGTON AVE
"100 BLOCK  ARLINGTON ST, 02116",39,18.242790073776,02116,100,ARLINGTON ST
"100 BLOCK  ARLINGTON ST, 02135",7,60.39570757880617,02135,100,ARLINGTON ST
"100 BLOCK  ARLINGTON ST, 02136",9,53.923541247484906,02136,100,ARLINGTON ST
"100 BLOCK  ARMANDINE ST, 02124",29,24.463447350771293,02124,100,ARMANDINE ST
"100 BLOCK  ASHFORD ST, 02134",3,84.40643863179075,02134,100,ASHFORD ST
"100 BLOCK  ASHLEY ST, 02128",13,44.26559356136821,02128,100,ASHLEY ST
"100 BLOCK  ASHMONT ST, 02124",27,25.93896713615024,02124,100,ASHMONT ST
"100 BLOCK  ASHMONT, 02124",2,100.0,02124,100,ASHMONT
"100 BLOCK  ATHENS ST, 02127",8,56.87458081824279,02127,100,ATHENS ST
"100 BLOCK  ATLANTIC AVE, 02110",86,6.254191817572097,02110,100,ATLANTIC AVE
"100 BLOCK  AUCKLAND ST, 02125",16,38.43058350100603,02125,100,AUCKLAND ST
"100 BLOCK  AUGUSTUS AVE, 02131",2,100.0,02131,100,AUGUSTUS AVE
"100 BLOCK  AUSTIN ST, 02136",20,33.433936955063714,02136,100,AUSTIN ST
"100 BLOCK  AUTUMN LN, 02210",9,53.923541247484906,02210,100,AUTUMN LN
"100 BLOCK  AVE LOUIS PASTEUR, 02115",5,70.03688799463448,02115,100,AVE LOUIS PASTEUR
"100 BLOCK  B ST, 02127",13,44.26559356136821,02127,100,B ST
"100 BLOCK  BABSON ST, 02126",23,30.14755197853789,02126,100,BABSON ST
"100 BLOCK  BACK ST, 02116",2,100.0,02116,100,BACK ST
"100 BLOCK  BAKER ST, 02132",4,75.85513078470825,02132,100,BAKER ST
"100 BLOCK  BALLOU AVE, 02124",40,17.739771965124074,02124,100,BALLOU AVE
"100 BLOCK  BARNES AVE, 02128",6,64.738430583501,02128,100,BARNES AVE
"100 BLOCK  BARTLETT ST, 02129",5,70.03688799463448,02129,100,BARTLETT ST
"100 BLOCK  BAXTER ST, 02127",2,100.0,02127,100,BAXTER ST
"100 BLOCK  BAY STATE RD, 02215",14,42.25352112676056,02215,100,BAY STATE RD
"100 BLOCK  BAYARD ST, 02134",2,100.0,02134,100,BAYARD ST
"100 BLOCK  BAYSWATER ST, 02128",7,60.39570757880617,02128,100,BAYSWATER ST
"100 BLOCK  BEACH ST, 02111",14,42.25352112676056,02111,100,BEACH ST
"100 BLOCK  BEACHVIEW RD, 02128",2,100.0,02128,100,BEACHVIEW RD
"100 BLOCK  BEACON ST, 02116",82,6.606304493628434,02116,100,BEACON ST
"100 BLOCK  BEACON ST, 02136",6,64.738430583501,02136,100,BEACON ST
"100 BLOCK  BEAVER ST, 02136",13,44.26559356136821,02136,100,BEAVER ST
"100 BLOCK  BEECH ST, 02131",4,75.85513078470825,02131,100,BEECH ST
"100 BLOCK  BEECHLAND CIR, 02131",8,56.87458081824279,02131,100,BEECHLAND CIR
"100 BLOCK  BELGRADE AVE, 02131",19,34.607645875251514,02131,100,BELGRADE AVE
"100 BLOCK  BELLEVUE ST, 02125",2,100.0,02125,100,BELLEVUE ST
"100 BLOCK  BELLEVUE ST, 02132",3,84.40643863179075,02132,100,BELLEVUE ST
"100 BLOCK  BELNEL RD, 02126",4,75.85513078470825,02126,100,BELNEL RD
"100 BLOCK  BELVIDERE ST, 02115",12,46.12676056338029,02115,100,BELVIDERE ST
"100 BLOCK  BELVIDERE ST, 02199",23,30.14755197853789,02199,100,BELVIDERE ST
